ndTE,work,cost,abdominal_mass,spring_constant,length_scale,petiole_length
0.059516999999999994,0.006516,16.393454000000002,1.0,1.0,0.5,0.2
0.060286,0.0065840000000000004,16.361818,1.0,1.0,0.5,0.2
0.064015,0.006645,16.309888,1.0,1.0,0.5,0.2
0.066354,0.006669,16.485154,1.0,1.0,0.5,0.2
0.061901,0.0064849999999999994,16.167673999999998,1.0,1.0,0.5,0.2
0.060811000000000004,0.006831,16.435737,1.0,1.0,0.5,0.2
0.058098000000000004,0.0064930000000000005,16.745278,1.0,1.0,0.5,0.2
0.060212,0.006297,16.174968,1.0,1.0,0.5,0.2
0.064247,0.0063219999999999995,16.100003,1.0,1.0,0.5,0.2
0.062955,0.006398,16.206876,1.0,1.0,0.5,0.2
0.0604,0.006287,16.44762,1.0,1.0,0.5,0.2
0.061741,0.006623,16.819967000000002,1.0,1.0,0.5,0.2
0.06125800000000001,0.00675,16.218492,1.0,1.0,0.5,0.2
0.063127,0.006723999999999999,16.703056,1.0,1.0,0.5,0.2
0.059038,0.006634999999999999,16.495928,1.0,1.0,0.5,0.2
0.064697,0.006572,16.363249,1.0,1.0,0.5,0.2
0.06318700000000001,0.006784,16.87454,1.0,1.0,0.5,0.2
0.060184,0.006448000000000001,16.405451,1.0,1.0,0.5,0.2
0.065308,0.006502,16.331414000000002,1.0,1.0,0.5,0.2
0.062185000000000004,0.006258,16.266575,1.0,1.0,0.5,0.2
0.060827,0.006634999999999999,16.6494,1.0,1.0,0.5,0.2
0.059721,0.006581999999999999,16.624720999999997,1.0,1.0,0.5,0.2
0.061266999999999995,0.006378,16.457189,1.0,1.0,0.5,0.2
0.062149,0.006612000000000001,16.414372,1.0,1.0,0.5,0.2
0.05864,0.00646,16.682754,1.0,1.0,0.5,0.2
0.063715,0.006442,16.31775,1.0,1.0,0.5,0.2
0.064207,0.0066,16.596857,1.0,1.0,0.5,0.2
0.060303999999999996,0.006619,17.002468,1.0,1.0,0.5,0.2
0.064846,0.006751999999999999,16.762755,1.0,1.0,0.5,0.2
0.061637,0.006375,16.325862,1.0,1.0,0.5,0.2
0.05996900000000001,0.006587000000000001,16.503856,1.0,1.0,0.5,0.2
0.064706,0.006313,16.436851,1.0,1.0,0.5,0.2
0.058236,0.00644,16.346287,1.0,1.0,0.5,0.2
0.039223,0.005069,15.407570999999999,1.0,1.0,0.5,0.4
0.035227,0.005144,14.987754999999998,1.0,1.0,0.5,0.4
0.036224,0.00512,15.129185000000001,1.0,1.0,0.5,0.4
0.038607999999999996,0.005311,15.253596,1.0,1.0,0.5,0.4
0.041519,0.005219,14.772341,1.0,1.0,0.5,0.4
0.039888,0.005255,15.138576,1.0,1.0,0.5,0.4
0.039747000000000005,0.005182,14.992329000000002,1.0,1.0,0.5,0.4
0.039153,0.005243,15.131974,1.0,1.0,0.5,0.4
0.039087000000000004,0.005189,15.385725,1.0,1.0,0.5,0.4
0.038835,0.0052369999999999995,14.995039000000002,1.0,1.0,0.5,0.4
0.039739,0.00525,15.537187,1.0,1.0,0.5,0.4
0.039125,0.00496,14.668061999999999,1.0,1.0,0.5,0.4
0.041871,0.005364,15.096685,1.0,1.0,0.5,0.4
0.037081,0.004961999999999999,14.768435,1.0,1.0,0.5,0.4
0.036445,0.0051,14.679283999999999,1.0,1.0,0.5,0.4
0.037655,0.005345,15.017133,1.0,1.0,0.5,0.4
0.038858,0.005201,15.069239999999999,1.0,1.0,0.5,0.4
0.041495,0.005267,15.053651,1.0,1.0,0.5,0.4
0.039633999999999996,0.0050880000000000005,15.035423000000002,1.0,1.0,0.5,0.4
0.039561,0.005266,16.393956,1.0,1.0,0.5,0.4
0.036952,0.005117,14.814745000000002,1.0,1.0,0.5,0.4
0.035567,0.0050869999999999995,15.062774,1.0,1.0,0.5,0.4
0.036633,0.005058,14.63744,1.0,1.0,0.5,0.4
0.038952,0.005142,15.158737,1.0,1.0,0.5,0.4
0.038519,0.005115,14.829445000000002,1.0,1.0,0.5,0.4
0.039292,0.005212,15.371835999999998,1.0,1.0,0.5,0.4
0.0381,0.005094,15.00852,1.0,1.0,0.5,0.4
0.040905000000000004,0.0052829999999999995,15.189020999999999,1.0,1.0,0.5,0.4
0.038051,0.005125,15.5153,1.0,1.0,0.5,0.4
0.038544,0.005179,15.440425,1.0,1.0,0.5,0.4
0.03986,0.0053560000000000005,15.698108,1.0,1.0,0.5,0.4
0.03914,0.00514,15.269082999999998,1.0,1.0,0.5,0.4
0.038698,0.005304,15.519541,1.0,1.0,0.5,0.4
0.04052,0.005305,15.267463000000001,1.0,1.0,0.5,0.4
0.040741,0.005212,15.197291,1.0,1.0,0.5,0.4
0.039286,0.005161,15.011966000000001,1.0,1.0,0.5,0.4
0.03832,0.005147,14.740417,1.0,1.0,0.5,0.4
0.038196,0.005125,15.094130999999999,1.0,1.0,0.5,0.4
0.039157,0.0052450000000000005,15.175851999999999,1.0,1.0,0.5,0.4
0.038457,0.005186,15.178460999999999,1.0,1.0,0.5,0.4
0.021784,0.146239,67.02999,1.0,1.0,1.0,0.2
0.023136,0.154318,71.910184,1.0,1.0,1.0,0.2
0.021396000000000002,0.148979,65.181467,1.0,1.0,1.0,0.2
0.024146,0.151288,70.750439,1.0,1.0,1.0,0.2
0.022905000000000002,0.149248,67.857301,1.0,1.0,1.0,0.2
0.023191,0.155101,72.292757,1.0,1.0,1.0,0.2
0.022758,0.149115,67.499081,1.0,1.0,1.0,0.2
0.024151,0.15195899999999998,70.19578299999999,1.0,1.0,1.0,0.2
0.021418,0.149815,67.93767199999999,1.0,1.0,1.0,0.2
0.02393,0.155476,71.027865,1.0,1.0,1.0,0.2
0.022473,0.14890499999999998,69.26454,1.0,1.0,1.0,0.2
0.023458,0.15202000000000002,66.078987,1.0,1.0,1.0,0.2
0.024619,0.15199400000000002,69.995239,1.0,1.0,1.0,0.2
0.023822,0.148134,67.275634,1.0,1.0,1.0,0.2
0.024461,0.150842,64.87384899999999,1.0,1.0,1.0,0.2
0.023157,0.150767,65.719758,1.0,1.0,1.0,0.2
0.022556,0.14715999999999999,71.871096,1.0,1.0,1.0,0.2
0.022775999999999998,0.150142,68.818202,1.0,1.0,1.0,0.2
0.023334999999999998,0.152623,76.293572,1.0,1.0,1.0,0.2
0.023737,0.148649,67.557022,1.0,1.0,1.0,0.2
0.022082,0.150853,74.50645300000001,1.0,1.0,1.0,0.2
0.022914,0.150817,68.622973,1.0,1.0,1.0,0.2
0.023257,0.149525,69.091427,1.0,1.0,1.0,0.2
0.022752,0.153006,70.798746,1.0,1.0,1.0,0.2
0.024196000000000002,0.15215599999999999,72.04707900000001,1.0,1.0,1.0,0.2
0.022892,0.152554,70.263202,1.0,1.0,1.0,0.2
0.023357,0.153524,98.82118100000001,1.0,1.0,1.0,0.2
0.023555,0.1506,81.913562,1.0,1.0,1.0,0.2
0.023158,0.153829,73.48918499999999,1.0,1.0,1.0,0.2
0.023011,0.15420599999999998,70.664225,1.0,1.0,1.0,0.2
0.023013,0.150822,72.221572,1.0,1.0,1.0,0.2
0.022844,0.149118,73.077505,1.0,1.0,1.0,0.2
0.023237999999999998,0.151979,71.382981,1.0,1.0,1.0,0.2
0.023173,0.150108,71.6285,1.0,1.0,1.0,0.2
0.023073,0.153248,73.990962,1.0,1.0,1.0,0.2
0.023944,0.15215399999999998,71.54193199999999,1.0,1.0,1.0,0.2
0.022047999999999998,0.151836,86.73241800000001,1.0,1.0,1.0,0.2
0.023197,0.152588,68.434685,1.0,1.0,1.0,0.2
0.023128,0.151825,69.881784,1.0,1.0,1.0,0.2
0.022271,0.15300899999999998,72.21589200000001,1.0,1.0,1.0,0.2
0.015421,0.135688,68.35329499999999,1.0,1.0,1.0,0.4
0.01524,0.138941,72.454084,1.0,1.0,1.0,0.4
0.01519,0.141542,71.456065,1.0,1.0,1.0,0.4
0.014561000000000001,0.137769,71.861037,1.0,1.0,1.0,0.4
0.015374,0.1433,76.42729,1.0,1.0,1.0,0.4
0.015356,0.137255,70.663036,1.0,1.0,1.0,0.4
0.015422,0.134832,73.057532,1.0,1.0,1.0,0.4
0.015022999999999998,0.135186,71.213421,1.0,1.0,1.0,0.4
0.014286000000000002,0.13943699999999998,71.402727,1.0,1.0,1.0,0.4
0.015108000000000002,0.137623,69.397085,1.0,1.0,1.0,0.4
0.014672999999999999,0.141218,76.520131,1.0,1.0,1.0,0.4
0.015541,0.13905499999999998,70.417438,1.0,1.0,1.0,0.4
0.015566,0.13974,70.996672,1.0,1.0,1.0,0.4
0.013756,0.138097,71.17556400000001,1.0,1.0,1.0,0.4
0.015925,0.14108099999999998,71.24069,1.0,1.0,1.0,0.4
0.014785,0.129947,64.361509,1.0,1.0,1.0,0.4
0.015484999999999999,0.14008099999999998,68.18826,1.0,1.0,1.0,0.4
0.014296000000000001,0.13847,75.516649,1.0,1.0,1.0,0.4
0.014594,0.142599,76.786475,1.0,1.0,1.0,0.4
0.016184999999999998,0.139243,71.32566700000001,1.0,1.0,1.0,0.4
0.014471000000000001,0.142344,72.365651,1.0,1.0,1.0,0.4
0.014706,0.141206,101.356044,1.0,1.0,1.0,0.4
0.015593000000000001,0.141211,74.838482,1.0,1.0,1.0,0.4
0.016171,0.143727,74.005291,1.0,1.0,1.0,0.4
0.015184,0.136663,71.01863,1.0,1.0,1.0,0.4
0.014234,0.140402,72.063193,1.0,1.0,1.0,0.4
0.015622,0.138217,72.935046,1.0,1.0,1.0,0.4
0.015590000000000001,0.13693699999999998,75.221594,1.0,1.0,1.0,0.4
0.014188999999999998,0.136282,70.23408,1.0,1.0,1.0,0.4
0.015288999999999999,0.141006,73.981617,1.0,1.0,1.0,0.4
0.015294,0.13925099999999999,67.610576,1.0,1.0,1.0,0.4
0.015441,0.13902799999999998,71.122948,1.0,1.0,1.0,0.4
0.015275,0.137918,74.45906,1.0,1.0,1.0,0.4
0.014454,0.138587,71.05635500000001,1.0,1.0,1.0,0.4
0.015205000000000002,0.143562,74.36224399999999,1.0,1.0,1.0,0.4
0.014806999999999999,0.13830699999999999,77.59055500000001,1.0,1.0,1.0,0.4
0.01489,0.136724,74.666373,1.0,1.0,1.0,0.4
0.015109000000000001,0.13333599999999998,66.949925,1.0,1.0,1.0,0.4
0.014859,0.13461099999999998,64.67815,1.0,1.0,1.0,0.4
0.01563,0.13586199999999998,68.104107,1.0,1.0,1.0,0.4
0.020482,6.557100999999999,248.127483,1.0,1.0,2.0,0.0
0.019121,6.814189999999999,247.85203700000002,1.0,1.0,2.0,0.0
0.019722999999999997,6.30104,216.24496299999998,1.0,1.0,2.0,0.0
0.020002000000000002,6.5809,244.19085,1.0,1.0,2.0,0.0
0.019379,6.254632,227.22926600000002,1.0,1.0,2.0,0.0
0.018619,6.50026,256.236752,1.0,1.0,2.0,0.0
0.019334,6.506519,232.57799900000003,1.0,1.0,2.0,0.0
0.019985,6.443509,254.713389,1.0,1.0,2.0,0.0
0.019538999999999997,6.472157,220.926723,1.0,1.0,2.0,0.0
0.019377000000000002,6.360972,235.91803399999998,1.0,1.0,2.0,0.0
0.01939,6.770497,235.921793,1.0,1.0,2.0,0.0
0.019592,6.627624000000001,250.537733,1.0,1.0,2.0,0.0
0.020358,6.576687,256.298617,1.0,1.0,2.0,0.0
0.019705,6.641744,240.37620499999997,1.0,1.0,2.0,0.0
0.021041,6.58949,234.52772400000003,1.0,1.0,2.0,0.0
0.01989,6.31423,245.28133799999998,1.0,1.0,2.0,0.0
0.019013,6.579703,215.360689,1.0,1.0,2.0,0.0
0.020176,6.677046000000001,253.30905,1.0,1.0,2.0,0.0
0.018418,6.665475,239.27539500000003,1.0,1.0,2.0,0.0
0.019684,6.526166,232.7684,1.0,1.0,2.0,0.0
0.020083,6.750238,236.123226,1.0,1.0,2.0,0.0
0.019795,6.6064490000000005,235.39334100000002,1.0,1.0,2.0,0.0
0.021169,6.58855,237.782171,1.0,1.0,2.0,0.0
0.020658000000000003,6.2090190000000005,225.745627,1.0,1.0,2.0,0.0
0.020763999999999998,6.581378999999999,256.532285,1.0,1.0,2.0,0.0
0.020311000000000003,6.312342,231.914788,1.0,1.0,2.0,0.0
0.020687,6.825955,248.79470299999997,1.0,1.0,2.0,0.0
0.019464,6.800559,246.407129,1.0,1.0,2.0,0.0
0.021021,6.827186,246.825847,1.0,1.0,2.0,0.0
0.019268,6.269265,238.376735,1.0,1.0,2.0,0.0
0.019508,6.505607,233.92772999999997,1.0,1.0,2.0,0.0
0.019418,6.545381,266.202078,1.0,1.0,2.0,0.0
0.019783000000000002,6.879482,242.823573,1.0,1.0,2.0,0.0
0.019916,6.582707000000001,243.26723399999997,1.0,1.0,2.0,0.0
0.020281999999999998,6.601857000000001,250.24268500000002,1.0,1.0,2.0,0.0
0.020311000000000003,6.519969000000001,226.64351200000002,1.0,1.0,2.0,0.0
0.019849000000000002,6.606826,264.22491099999996,1.0,1.0,2.0,0.0
0.019785,6.365911,237.810764,1.0,1.0,2.0,0.0
0.021152,6.7874929999999996,257.59905699999996,1.0,1.0,2.0,0.0
0.020742,6.621766,247.689006,1.0,1.0,2.0,0.0
0.013383,5.246946,222.364725,1.0,1.0,2.0,0.2
0.013827,4.810328,223.30296099999998,1.0,1.0,2.0,0.2
0.014184,4.810476,227.350507,1.0,1.0,2.0,0.2
0.01291,5.070714,223.705502,1.0,1.0,2.0,0.2
0.013266,4.97053,228.73102200000002,1.0,1.0,2.0,0.2
0.013608000000000002,5.002853,248.77141,1.0,1.0,2.0,0.2
0.013497,5.108623000000001,247.306771,1.0,1.0,2.0,0.2
0.013477000000000001,5.0307379999999995,218.91387000000003,1.0,1.0,2.0,0.2
0.013921000000000001,5.139574,236.746281,1.0,1.0,2.0,0.2
0.01311,5.286859,226.98212599999997,1.0,1.0,2.0,0.2
0.013722,5.289077,236.08594700000003,1.0,1.0,2.0,0.2
0.012731000000000001,5.333589,229.06275,1.0,1.0,2.0,0.2
0.013961000000000001,5.1004879999999995,244.343747,1.0,1.0,2.0,0.2
0.014554,5.2967319999999996,243.223053,1.0,1.0,2.0,0.2
0.013713999999999999,5.093493,224.98908500000002,1.0,1.0,2.0,0.2
0.013924,5.17434,248.905601,1.0,1.0,2.0,0.2
0.013538999999999999,5.17819,220.116929,1.0,1.0,2.0,0.2
0.013590000000000001,5.321661,222.31061200000002,1.0,1.0,2.0,0.2
0.014178999999999999,5.283211,231.816273,1.0,1.0,2.0,0.2
0.013386000000000002,4.999111,223.148867,1.0,1.0,2.0,0.2
0.014387,5.101162,233.448286,1.0,1.0,2.0,0.2
0.013138999999999998,4.9068510000000005,208.996999,1.0,1.0,2.0,0.2
0.013704,5.019907,221.38082999999997,1.0,1.0,2.0,0.2
0.014085,5.037183,224.21099500000003,1.0,1.0,2.0,0.2
0.013654,4.936056,214.76369,1.0,1.0,2.0,0.2
0.013683,5.064973999999999,213.41616000000002,1.0,1.0,2.0,0.2
0.013349000000000001,5.207129,230.290581,1.0,1.0,2.0,0.2
0.013066999999999999,5.404783999999999,255.33604900000003,1.0,1.0,2.0,0.2
0.012863,5.153412,219.59130499999998,1.0,1.0,2.0,0.2
0.013787,5.171676000000001,237.956016,1.0,1.0,2.0,0.2
0.013147999999999998,5.479039,230.068656,1.0,1.0,2.0,0.2
0.013061000000000001,5.081518,232.79439900000003,1.0,1.0,2.0,0.2
0.013890000000000001,4.970442,211.66439300000002,1.0,1.0,2.0,0.2
0.013393,5.429925,242.56963900000002,1.0,1.0,2.0,0.2
0.014075,4.804688,204.23515,1.0,1.0,2.0,0.2
0.014265,5.279349,229.6347,1.0,1.0,2.0,0.2
0.013297,5.194152,214.349625,1.0,1.0,2.0,0.2
0.013213999999999998,5.0339220000000005,225.82816200000002,1.0,1.0,2.0,0.2
0.014256999999999999,4.995698,219.75582400000002,1.0,1.0,2.0,0.2
0.013064,5.234111,224.570252,1.0,1.0,2.0,0.2
0.009822,3.9733629999999995,235.18772599999997,1.0,1.0,2.0,0.4
0.009382,3.918363,199.654359,1.0,1.0,2.0,0.4
0.009381,4.1116019999999995,229.097572,1.0,1.0,2.0,0.4
0.009424,4.154605,217.38459300000002,1.0,1.0,2.0,0.4
0.010173,4.196663,241.707261,1.0,1.0,2.0,0.4
0.010152,4.032876,217.729608,1.0,1.0,2.0,0.4
0.009974,3.945232,198.763813,1.0,1.0,2.0,0.4
0.009739,3.927679,216.999419,1.0,1.0,2.0,0.4
0.009745,3.966411,227.75682999999998,1.0,1.0,2.0,0.4
0.009489000000000001,4.013614,223.590283,1.0,1.0,2.0,0.4
0.009301,4.0640849999999995,219.25003199999998,1.0,1.0,2.0,0.4
0.009028,3.973579,218.85297000000003,1.0,1.0,2.0,0.4
0.009631,4.032797,219.95186800000002,1.0,1.0,2.0,0.4
0.009625,3.996968,208.563852,1.0,1.0,2.0,0.4
0.009590000000000001,4.212172,227.95737799999998,1.0,1.0,2.0,0.4
0.009321,4.011007,207.34978999999998,1.0,1.0,2.0,0.4
0.009921,3.907546,193.782848,1.0,1.0,2.0,0.4
0.009229000000000001,4.039504,217.572785,1.0,1.0,2.0,0.4
0.010014,4.127705000000001,212.46901699999998,1.0,1.0,2.0,0.4
0.009029,4.123379,210.01267799999997,1.0,1.0,2.0,0.4
0.009268,3.8369470000000003,192.10738,1.0,1.0,2.0,0.4
0.009720999999999999,4.149394999999999,227.098569,1.0,1.0,2.0,0.4
0.009824,4.136164,204.909999,1.0,1.0,2.0,0.4
0.01017,4.088645,212.104689,1.0,1.0,2.0,0.4
0.010199,3.898729,222.648596,1.0,1.0,2.0,0.4
0.009744,3.9470910000000003,226.65417599999998,1.0,1.0,2.0,0.4
0.009248000000000001,4.05175,212.716418,1.0,1.0,2.0,0.4
0.009117,4.034508,212.14814199999998,1.0,1.0,2.0,0.4
0.009164,4.008307,217.091675,1.0,1.0,2.0,0.4
0.009823,3.911838,227.96459500000003,1.0,1.0,2.0,0.4
0.010166,4.1139269999999994,205.534922,1.0,1.0,2.0,0.4
0.009387999999999999,4.093948999999999,213.420925,1.0,1.0,2.0,0.4
0.009812999999999999,4.216511,224.725729,1.0,1.0,2.0,0.4
0.009745,4.078867,214.783792,1.0,1.0,2.0,0.4
0.009659000000000001,4.141793,222.809056,1.0,1.0,2.0,0.4
0.009609999999999999,4.030913,213.367842,1.0,1.0,2.0,0.4
0.009512999999999999,3.967193,228.333423,1.0,1.0,2.0,0.4
0.009984999999999999,4.221576,220.56158100000002,1.0,1.0,2.0,0.4
0.009806,4.025437,217.046422,1.0,1.0,2.0,0.4
0.009892,4.122876,213.729521,1.0,1.0,2.0,0.4
